id,number,title,level,type,flags,course,day,lesson,depth,note
sec-aggregate-error.prototype.constructor,20.5.7.3.1,AggregateError.prototype.constructor,5,,,,,,,
sec-aggregate-error.prototype.message,20.5.7.3.2,AggregateError.prototype.message,5,,,,,,,
sec-aggregate-error.prototype.name,20.5.7.3.3,AggregateError.prototype.name,5,,,,,,,
sec-properties-of-aggregate-error-instances,20.5.7.4,Properties of AggregateError Instances,4,,,,,,,
sec-abstract-operations-for-error-objects,20.5.8,Abstract Operations for Error Objects,3,,,,,,,
sec-installerrorcause,20.5.8.1,"InstallErrorCause ( O, options )",4,abstract operation,,,,,,
sec-numbers-and-dates,21,Numbers and Dates,1,,,,,,,
sec-number-objects,21.1,Number Objects,2,,,,,,,
sec-number-constructor,21.1.1,The Number Constructor,3,,,,,,,
sec-number-constructor-number-value,21.1.1.1,Number ( value ),4,built-in function,,,,,,
sec-properties-of-the-number-constructor,21.1.2,Properties of the Number Constructor,3,,,,,,,
sec-number.epsilon,21.1.2.1,Number.EPSILON,4,,,,,,,
sec-number.isfinite,21.1.2.2,Number.isFinite ( number ),4,built-in function,,,,,,
sec-number.isinteger,21.1.2.3,Number.isInteger ( number ),4,built-in function,,,,,,
sec-number.isnan,21.1.2.4,Number.isNaN ( number ),4,built-in function,,,,,,
sec-number.issafeinteger,21.1.2.5,Number.isSafeInteger ( number ),4,built-in function,,,,,,
sec-number.max_safe_integer,21.1.2.6,Number.MAX_SAFE_INTEGER,4,,,,,,,
sec-number.max_value,21.1.2.7,Number.MAX_VALUE,4,,,,,,,
sec-number.min_safe_integer,21.1.2.8,Number.MIN_SAFE_INTEGER,4,,,,,,,
sec-number.min_value,21.1.2.9,Number.MIN_VALUE,4,,,,,,,
sec-number.nan,21.1.2.10,Number.NaN,4,,,,,,,
sec-number.negative_infinity,21.1.2.11,Number.NEGATIVE_INFINITY,4,,,,,,,
sec-number.parsefloat,21.1.2.12,Number.parseFloat ( string ),4,built-in function,,,,,,
sec-number.parseint,21.1.2.13,"Number.parseInt ( string, radix )",4,built-in function,,,,,,
sec-number.positive_infinity,21.1.2.14,Number.POSITIVE_INFINITY,4,,,,,,,
sec-number.prototype,21.1.2.15,Number.prototype,4,,,,,,,
sec-properties-of-the-number-prototype-object,21.1.3,Properties of the Number Prototype Object,3,,,,,,,
sec-number.prototype.constructor,21.1.3.1,Number.prototype.constructor,4,,,,,,,
sec-number.prototype.toexponential,21.1.3.2,Number.prototype.toExponential ( fractionDigits ),4,built-in function,,,,,,
sec-number.prototype.tofixed,21.1.3.3,Number.prototype.toFixed ( fractionDigits ),4,built-in function,,,,,,
sec-number.prototype.tolocalestring,21.1.3.4,"Number.prototype.toLocaleString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-number.prototype.toprecision,21.1.3.5,Number.prototype.toPrecision ( precision ),4,built-in function,,,,,,
sec-number.prototype.tostring,21.1.3.6,Number.prototype.toString ( [ radix ] ),4,built-in function,,,,,,
sec-number.prototype.valueof,21.1.3.7,Number.prototype.valueOf ( ),4,built-in function,,,,,,
sec-thisnumbervalue,21.1.3.7.1,ThisNumberValue ( value ),5,abstract operation,,,,,,
sec-properties-of-number-instances,21.1.4,Properties of Number Instances,3,,,,,,,
sec-bigint-objects,21.2,BigInt Objects,2,,,,,,,
sec-bigint-constructor,21.2.1,The BigInt Constructor,3,,,,,,,
sec-bigint-constructor-number-value,21.2.1.1,BigInt ( value ),4,built-in function,,,,,,
sec-numbertobigint,21.2.1.1.1,NumberToBigInt ( number ),5,abstract operation,,,,,,
sec-properties-of-the-bigint-constructor,21.2.2,Properties of the BigInt Constructor,3,,,,,,,
sec-bigint.asintn,21.2.2.1,"BigInt.asIntN ( bits, bigint )",4,built-in function,,,,,,
sec-bigint.asuintn,21.2.2.2,"BigInt.asUintN ( bits, bigint )",4,built-in function,,,,,,
sec-bigint.prototype,21.2.2.3,BigInt.prototype,4,,,,,,,
sec-properties-of-the-bigint-prototype-object,21.2.3,Properties of the BigInt Prototype Object,3,,,,,,,
sec-bigint.prototype.constructor,21.2.3.1,BigInt.prototype.constructor,4,,,,,,,
sec-bigint.prototype.tolocalestring,21.2.3.2,"BigInt.prototype.toLocaleString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-bigint.prototype.tostring,21.2.3.3,BigInt.prototype.toString ( [ radix ] ),4,built-in function,,,,,,
sec-bigint.prototype.valueof,21.2.3.4,BigInt.prototype.valueOf ( ),4,built-in function,,,,,,
sec-thisbigintvalue,21.2.3.4.1,ThisBigIntValue ( value ),5,abstract operation,,,,,,
sec-bigint.prototype-%symbol.tostringtag%,21.2.3.5,BigInt.prototype [ %Symbol.toStringTag% ],4,,,,,,,
sec-properties-of-bigint-instances,21.2.4,Properties of BigInt Instances,3,,,,,,,
sec-math-object,21.3,The Math Object,2,,,,,,,
sec-value-properties-of-the-math-object,21.3.1,Value Properties of the Math Object,3,,,,,,,
sec-math.e,21.3.1.1,Math.E,4,,,,,,,
sec-math.ln10,21.3.1.2,Math.LN10,4,,,,,,,
sec-math.ln2,21.3.1.3,Math.LN2,4,,,,,,,
sec-math.log10e,21.3.1.4,Math.LOG10E,4,,,,,,,
sec-math.log2e,21.3.1.5,Math.LOG2E,4,,,,,,,
sec-math.pi,21.3.1.6,Math.PI,4,,,,,,,
sec-math.sqrt1_2,21.3.1.7,Math.SQRT1_2,4,,,,,,,
sec-math.sqrt2,21.3.1.8,Math.SQRT2,4,,,,,,,
sec-math-%symbol.tostringtag%,21.3.1.9,Math [ %Symbol.toStringTag% ],4,,,,,,,
sec-function-properties-of-the-math-object,21.3.2,Function Properties of the Math Object,3,,,,,,,
sec-math.abs,21.3.2.1,Math.abs ( x ),4,built-in function,,,,,,
sec-math.acos,21.3.2.2,Math.acos ( x ),4,built-in function,,,,,,
sec-math.acosh,21.3.2.3,Math.acosh ( x ),4,built-in function,,,,,,
sec-math.asin,21.3.2.4,Math.asin ( x ),4,built-in function,,,,,,
sec-math.asinh,21.3.2.5,Math.asinh ( x ),4,built-in function,,,,,,
sec-math.atan,21.3.2.6,Math.atan ( x ),4,built-in function,,,,,,
sec-math.atanh,21.3.2.7,Math.atanh ( x ),4,built-in function,,,,,,
sec-math.atan2,21.3.2.8,"Math.atan2 ( y, x )",4,built-in function,,,,,,
sec-math.cbrt,21.3.2.9,Math.cbrt ( x ),4,built-in function,,,,,,
sec-math.ceil,21.3.2.10,Math.ceil ( x ),4,built-in function,,,,,,
sec-math.clz32,21.3.2.11,Math.clz32 ( x ),4,built-in function,,,,,,
sec-math.cos,21.3.2.12,Math.cos ( x ),4,built-in function,,,,,,
sec-math.cosh,21.3.2.13,Math.cosh ( x ),4,built-in function,,,,,,
sec-math.exp,21.3.2.14,Math.exp ( x ),4,built-in function,,,,,,
sec-math.expm1,21.3.2.15,Math.expm1 ( x ),4,built-in function,,,,,,
sec-math.floor,21.3.2.16,Math.floor ( x ),4,built-in function,,,,,,
sec-math.fround,21.3.2.17,Math.fround ( x ),4,built-in function,,,,,,
sec-math.f16round,21.3.2.18,Math.f16round ( x ),4,built-in function,,,,,,
sec-math.hypot,21.3.2.19,Math.hypot ( ...args ),4,built-in function,,,,,,
sec-math.imul,21.3.2.20,"Math.imul ( x, y )",4,built-in function,,,,,,
sec-math.log,21.3.2.21,Math.log ( x ),4,built-in function,,,,,,
sec-math.log1p,21.3.2.22,Math.log1p ( x ),4,built-in function,,,,,,
sec-math.log10,21.3.2.23,Math.log10 ( x ),4,built-in function,,,,,,
sec-math.log2,21.3.2.24,Math.log2 ( x ),4,built-in function,,,,,,
sec-math.max,21.3.2.25,Math.max ( ...args ),4,built-in function,,,,,,
sec-math.min,21.3.2.26,Math.min ( ...args ),4,built-in function,,,,,,
sec-math.pow,21.3.2.27,"Math.pow ( base, exponent )",4,built-in function,,,,,,
sec-math.random,21.3.2.28,Math.random ( ),4,built-in function,,,,,,
sec-math.round,21.3.2.29,Math.round ( x ),4,built-in function,,,,,,
sec-math.sign,21.3.2.30,Math.sign ( x ),4,built-in function,,,,,,
sec-math.sin,21.3.2.31,Math.sin ( x ),4,built-in function,,,,,,
sec-math.sinh,21.3.2.32,Math.sinh ( x ),4,built-in function,,,,,,
sec-math.sqrt,21.3.2.33,Math.sqrt ( x ),4,built-in function,,,,,,
sec-math.sumprecise,21.3.2.34,Math.sumPrecise ( items ),4,built-in function,,,,,,
sec-math.tan,21.3.2.35,Math.tan ( x ),4,built-in function,,,,,,
sec-math.tanh,21.3.2.36,Math.tanh ( x ),4,built-in function,,,,,,
sec-math.trunc,21.3.2.37,Math.trunc ( x ),4,built-in function,,,,,,
sec-date-objects,21.4,Date Objects,2,,,,,,,
sec-overview-of-date-objects-and-definitions-of-abstract-operations,21.4.1,Overview of Date Objects and Definitions of Abstract Operations,3,,,,,,,
sec-time-values-and-time-range,21.4.1.1,Time Values and Time Range,4,,,,,,,
sec-time-related-constants,21.4.1.2,Time-related Constants,4,,,,,,,
sec-day,21.4.1.3,Day ( t ),4,abstract operation,,,,,,
sec-timewithinday,21.4.1.4,TimeWithinDay ( t ),4,abstract operation,,,,,,
sec-daysinyear,21.4.1.5,DaysInYear ( y ),4,abstract operation,,,,,,
sec-dayfromyear,21.4.1.6,DayFromYear ( y ),4,abstract operation,,,,,,
sec-timefromyear,21.4.1.7,TimeFromYear ( y ),4,abstract operation,,,,,,
sec-yearfromtime,21.4.1.8,YearFromTime ( t ),4,abstract operation,,,,,,
sec-daywithinyear,21.4.1.9,DayWithinYear ( t ),4,abstract operation,,,,,,
sec-inleapyear,21.4.1.10,InLeapYear ( t ),4,abstract operation,,,,,,
sec-monthfromtime,21.4.1.11,MonthFromTime ( t ),4,abstract operation,,,,,,
sec-datefromtime,21.4.1.12,DateFromTime ( t ),4,abstract operation,,,,,,
sec-weekday,21.4.1.13,WeekDay ( t ),4,abstract operation,,,,,,
sec-hourfromtime,21.4.1.14,HourFromTime ( t ),4,abstract operation,,,,,,
sec-minfromtime,21.4.1.15,MinFromTime ( t ),4,abstract operation,,,,,,
sec-secfromtime,21.4.1.16,SecFromTime ( t ),4,abstract operation,,,,,,
sec-msfromtime,21.4.1.17,msFromTime ( t ),4,abstract operation,,,,,,
sec-getutcepochnanoseconds,21.4.1.18,"GetUTCEpochNanoseconds ( year, month, day, hour, minute, second, millisecond, microsecond, nanosecond )",4,abstract operation,,,,,,
sec-time-zone-identifiers,21.4.1.19,Time Zone Identifiers,4,,,,,,,
sec-getnamedtimezoneepochnanoseconds,21.4.1.20,"GetNamedTimeZoneEpochNanoseconds ( timeZoneIdentifier, year, month, day, hour, minute, second, millisecond, microsecond, nanosecond )",4,implementation-defined abstract operation,,,,,,
sec-getnamedtimezoneoffsetnanoseconds,21.4.1.21,"GetNamedTimeZoneOffsetNanoseconds ( timeZoneIdentifier, epochNanoseconds )",4,implementation-defined abstract operation,,,,,,
sec-time-zone-identifier-record,21.4.1.22,Time Zone Identifier Record,4,,,,,,,
sec-availablenamedtimezoneidentifiers,21.4.1.23,AvailableNamedTimeZoneIdentifiers ( ),4,implementation-defined abstract operation,,,,,,
sec-systemtimezoneidentifier,21.4.1.24,SystemTimeZoneIdentifier ( ),4,implementation-defined abstract operation,,,,,,
sec-localtime,21.4.1.25,LocalTime ( t ),4,abstract operation,,,,,,
sec-utc-t,21.4.1.26,UTC ( t ),4,abstract operation,,,,,,
sec-maketime,21.4.1.27,"MakeTime ( hour, min, sec, ms )",4,abstract operation,,,,,,
sec-makeday,21.4.1.28,"MakeDay ( year, month, date )",4,abstract operation,,,,,,
sec-makedate,21.4.1.29,"MakeDate ( day, time )",4,abstract operation,,,,,,
sec-makefullyear,21.4.1.30,MakeFullYear ( year ),4,abstract operation,,,,,,
sec-timeclip,21.4.1.31,TimeClip ( time ),4,abstract operation,,,,,,
sec-date-time-string-format,21.4.1.32,Date Time String Format,4,,,,,,,
sec-expanded-years,21.4.1.32.1,Expanded Years,5,,,,,,,
sec-time-zone-offset-strings,21.4.1.33,Time Zone Offset String Format,4,,,,,,,
sec-istimezoneoffsetstring,21.4.1.33.1,IsTimeZoneOffsetString ( offsetString ),5,abstract operation,,,,,,
sec-parsetimezoneoffsetstring,21.4.1.33.2,ParseTimeZoneOffsetString ( offsetString ),5,abstract operation,,,,,,
sec-date-constructor,21.4.2,The Date Constructor,3,,,,,,,
sec-date,21.4.2.1,Date ( ...values ),4,built-in function,,,,,,
sec-properties-of-the-date-constructor,21.4.3,Properties of the Date Constructor,3,,,,,,,
sec-date.now,21.4.3.1,Date.now ( ),4,built-in function,,,,,,
sec-date.parse,21.4.3.2,Date.parse ( string ),4,built-in function,,,,,,
sec-date.prototype,21.4.3.3,Date.prototype,4,,,,,,,
sec-date.utc,21.4.3.4,"Date.UTC ( year [ , month [ , date [ , hours [ , minutes [ , seconds [ , ms ] ] ] ] ] ] )",4,built-in function,,,,,,
sec-properties-of-the-date-prototype-object,21.4.4,Properties of the Date Prototype Object,3,,,,,,,
sec-date.prototype.constructor,21.4.4.1,Date.prototype.constructor,4,,,,,,,
sec-date.prototype.getdate,21.4.4.2,Date.prototype.getDate ( ),4,built-in function,,,,,,
sec-date.prototype.getday,21.4.4.3,Date.prototype.getDay ( ),4,built-in function,,,,,,
sec-date.prototype.getfullyear,21.4.4.4,Date.prototype.getFullYear ( ),4,built-in function,,,,,,
sec-date.prototype.gethours,21.4.4.5,Date.prototype.getHours ( ),4,built-in function,,,,,,
sec-date.prototype.getmilliseconds,21.4.4.6,Date.prototype.getMilliseconds ( ),4,built-in function,,,,,,
sec-date.prototype.getminutes,21.4.4.7,Date.prototype.getMinutes ( ),4,built-in function,,,,,,
sec-date.prototype.getmonth,21.4.4.8,Date.prototype.getMonth ( ),4,built-in function,,,,,,
sec-date.prototype.getseconds,21.4.4.9,Date.prototype.getSeconds ( ),4,built-in function,,,,,,
sec-date.prototype.gettime,21.4.4.10,Date.prototype.getTime ( ),4,built-in function,,,,,,
sec-date.prototype.gettimezoneoffset,21.4.4.11,Date.prototype.getTimezoneOffset ( ),4,built-in function,,,,,,
sec-date.prototype.getutcdate,21.4.4.12,Date.prototype.getUTCDate ( ),4,built-in function,,,,,,
sec-date.prototype.getutcday,21.4.4.13,Date.prototype.getUTCDay ( ),4,built-in function,,,,,,
sec-date.prototype.getutcfullyear,21.4.4.14,Date.prototype.getUTCFullYear ( ),4,built-in function,,,,,,
sec-date.prototype.getutchours,21.4.4.15,Date.prototype.getUTCHours ( ),4,built-in function,,,,,,
sec-date.prototype.getutcmilliseconds,21.4.4.16,Date.prototype.getUTCMilliseconds ( ),4,built-in function,,,,,,
sec-date.prototype.getutcminutes,21.4.4.17,Date.prototype.getUTCMinutes ( ),4,built-in function,,,,,,
sec-date.prototype.getutcmonth,21.4.4.18,Date.prototype.getUTCMonth ( ),4,built-in function,,,,,,
sec-date.prototype.getutcseconds,21.4.4.19,Date.prototype.getUTCSeconds ( ),4,built-in function,,,,,,
sec-date.prototype.setdate,21.4.4.20,Date.prototype.setDate ( date ),4,built-in function,,,,,,
sec-date.prototype.setfullyear,21.4.4.21,"Date.prototype.setFullYear ( year [ , month [ , date ] ] )",4,built-in function,,,,,,
sec-date.prototype.sethours,21.4.4.22,"Date.prototype.setHours ( hour [ , min [ , sec [ , ms ] ] ] )",4,built-in function,,,,,,
sec-date.prototype.setmilliseconds,21.4.4.23,Date.prototype.setMilliseconds ( ms ),4,built-in function,,,,,,
sec-date.prototype.setminutes,21.4.4.24,"Date.prototype.setMinutes ( min [ , sec [ , ms ] ] )",4,built-in function,,,,,,
sec-date.prototype.setmonth,21.4.4.25,"Date.prototype.setMonth ( month [ , date ] )",4,built-in function,,,,,,
sec-date.prototype.setseconds,21.4.4.26,"Date.prototype.setSeconds ( sec [ , ms ] )",4,built-in function,,,,,,
sec-date.prototype.settime,21.4.4.27,Date.prototype.setTime ( time ),4,built-in function,,,,,,
sec-date.prototype.setutcdate,21.4.4.28,Date.prototype.setUTCDate ( date ),4,built-in function,,,,,,
sec-date.prototype.setutcfullyear,21.4.4.29,"Date.prototype.setUTCFullYear ( year [ , month [ , date ] ] )",4,built-in function,,,,,,
sec-date.prototype.setutchours,21.4.4.30,"Date.prototype.setUTCHours ( hour [ , min [ , sec [ , ms ] ] ] )",4,built-in function,,,,,,
sec-date.prototype.setutcmilliseconds,21.4.4.31,Date.prototype.setUTCMilliseconds ( ms ),4,built-in function,,,,,,
sec-date.prototype.setutcminutes,21.4.4.32,"Date.prototype.setUTCMinutes ( min [ , sec [ , ms ] ] )",4,built-in function,,,,,,
sec-date.prototype.setutcmonth,21.4.4.33,"Date.prototype.setUTCMonth ( month [ , date ] )",4,built-in function,,,,,,
sec-date.prototype.setutcseconds,21.4.4.34,"Date.prototype.setUTCSeconds ( sec [ , ms ] )",4,built-in function,,,,,,
sec-date.prototype.todatestring,21.4.4.35,Date.prototype.toDateString ( ),4,built-in function,,,,,,
sec-date.prototype.toisostring,21.4.4.36,Date.prototype.toISOString ( ),4,built-in function,,,,,,
sec-date.prototype.tojson,21.4.4.37,Date.prototype.toJSON ( key ),4,built-in function,,,,,,
sec-date.prototype.tolocaledatestring,21.4.4.38,"Date.prototype.toLocaleDateString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-date.prototype.tolocalestring,21.4.4.39,"Date.prototype.toLocaleString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-date.prototype.tolocaletimestring,21.4.4.40,"Date.prototype.toLocaleTimeString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-date.prototype.tostring,21.4.4.41,Date.prototype.toString ( ),4,built-in function,,,,,,
sec-timestring,21.4.4.41.1,TimeString ( tv ),5,abstract operation,,,,,,
sec-datestring,21.4.4.41.2,DateString ( tv ),5,abstract operation,,,,,,
sec-timezoneestring,21.4.4.41.3,TimeZoneString ( tv ),5,abstract operation,,,,,,
sec-todatestring,21.4.4.41.4,ToDateString ( tv ),5,abstract operation,,,,,,
sec-date.prototype.totimestring,21.4.4.42,Date.prototype.toTimeString ( ),4,built-in function,,,,,,
sec-date.prototype.toutcstring,21.4.4.43,Date.prototype.toUTCString ( ),4,built-in function,,,,,,
sec-date.prototype.valueof,21.4.4.44,Date.prototype.valueOf ( ),4,built-in function,,,,,,
sec-date.prototype-%symbol.toprimitive%,21.4.4.45,Date.prototype [ %Symbol.toPrimitive% ] ( hint ),4,built-in function,,,,,,
sec-properties-of-date-instances,21.4.5,Properties of Date Instances,3,,,,,,,
sec-text-processing,22,Text Processing,1,,,,,,,
sec-string-objects,22.1,String Objects,2,,,,,,,
sec-string-constructor,22.1.1,The String Constructor,3,,,,,,,
sec-string-constructor-string-value,22.1.1.1,String ( value ),4,built-in function,,,,,,
sec-properties-of-the-string-constructor,22.1.2,Properties of the String Constructor,3,,,,,,,
sec-string.fromcharcode,22.1.2.1,String.fromCharCode ( ...codeUnits ),4,built-in function,,,,,,
sec-string.fromcodepoint,22.1.2.2,String.fromCodePoint ( ...codePoints ),4,built-in function,,,,,,
sec-string.prototype,22.1.2.3,String.prototype,4,,,,,,,
sec-string.raw,22.1.2.4,"String.raw ( template, ...substitutions )",4,built-in function,,,,,,
sec-properties-of-the-string-prototype-object,22.1.3,Properties of the String Prototype Object,3,,,,,,,
sec-string.prototype.at,22.1.3.1,String.prototype.at ( index ),4,built-in function,,,,,,
sec-string.prototype.charat,22.1.3.2,String.prototype.charAt ( pos ),4,built-in function,,,,,,
sec-string.prototype.charcodeat,22.1.3.3,String.prototype.charCodeAt ( pos ),4,built-in function,,,,,,
sec-string.prototype.codepointat,22.1.3.4,String.prototype.codePointAt ( pos ),4,built-in function,,,,,,
sec-string.prototype.concat,22.1.3.5,String.prototype.concat ( ...args ),4,built-in function,,,,,,
sec-string.prototype.constructor,22.1.3.6,String.prototype.constructor,4,,,,,,,
sec-string.prototype.endswith,22.1.3.7,"String.prototype.endsWith ( searchString [ , endPosition ] )",4,built-in function,,,,,,
sec-string.prototype.includes,22.1.3.8,"String.prototype.includes ( searchString [ , position ] )",4,built-in function,,,,,,
sec-string.prototype.indexof,22.1.3.9,"String.prototype.indexOf ( searchString [ , position ] )",4,built-in function,,,,,,
sec-string.prototype.iswellformed,22.1.3.10,String.prototype.isWellFormed ( ),4,built-in function,,,,,,
sec-string.prototype.lastindexof,22.1.3.11,"String.prototype.lastIndexOf ( searchString [ , position ] )",4,built-in function,,,,,,
sec-string.prototype.localecompare,22.1.3.12,"String.prototype.localeCompare ( that [ , reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-string.prototype.match,22.1.3.13,String.prototype.match ( regexp ),4,built-in function,,,,,,
sec-string.prototype.matchall,22.1.3.14,String.prototype.matchAll ( regexp ),4,built-in function,,,,,,
sec-string.prototype.normalize,22.1.3.15,String.prototype.normalize ( [ form ] ),4,built-in function,,,,,,
sec-string.prototype.padend,22.1.3.16,"String.prototype.padEnd ( maxLength [ , fillString ] )",4,built-in function,,,,,,
sec-string.prototype.padstart,22.1.3.17,"String.prototype.padStart ( maxLength [ , fillString ] )",4,built-in function,,,,,,
sec-stringpaddingbuiltinsimpl,22.1.3.17.1,"StringPaddingBuiltinsImpl ( O, maxLength, fillString, placement )",5,abstract operation,,,,,,
sec-stringpad,22.1.3.17.2,"StringPad ( S, maxLength, fillString, placement )",5,abstract operation,,,,,,
sec-tozeropaddeddecimalstring,22.1.3.17.3,"ToZeroPaddedDecimalString ( n, minLength )",5,abstract operation,,,,,,
sec-string.prototype.repeat,22.1.3.18,String.prototype.repeat ( count ),4,built-in function,,,,,,
sec-string.prototype.replace,22.1.3.19,"String.prototype.replace ( searchValue, replaceValue )",4,built-in function,,,,,,
sec-getsubstitution,22.1.3.19.1,"GetSubstitution ( matched, str, position, captures, namedCaptures, replacementTemplate )",5,abstract operation,,,,,,
sec-string.prototype.replaceall,22.1.3.20,"String.prototype.replaceAll ( searchValue, replaceValue )",4,built-in function,,,,,,
sec-string.prototype.search,22.1.3.21,String.prototype.search ( regexp ),4,built-in function,,,,,,
sec-string.prototype.slice,22.1.3.22,"String.prototype.slice ( start, end )",4,built-in function,,,,,,
sec-string.prototype.split,22.1.3.23,"String.prototype.split ( separator, limit )",4,built-in function,,,,,,
sec-string.prototype.startswith,22.1.3.24,"String.prototype.startsWith ( searchString [ , position ] )",4,built-in function,,,,,,
sec-string.prototype.substring,22.1.3.25,"String.prototype.substring ( start, end )",4,built-in function,,,,,,
sec-string.prototype.tolocalelowercase,22.1.3.26,"String.prototype.toLocaleLowerCase ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-string.prototype.tolocaleuppercase,22.1.3.27,"String.prototype.toLocaleUpperCase ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-string.prototype.tolowercase,22.1.3.28,String.prototype.toLowerCase ( ),4,built-in function,,,,,,
sec-string.prototype.tostring,22.1.3.29,String.prototype.toString ( ),4,built-in function,,,,,,
sec-string.prototype.touppercase,22.1.3.30,String.prototype.toUpperCase ( ),4,built-in function,,,,,,
sec-string.prototype.towellformed,22.1.3.31,String.prototype.toWellFormed ( ),4,built-in function,,,,,,
sec-string.prototype.trim,22.1.3.32,String.prototype.trim ( ),4,built-in function,,,,,,
sec-trimstring,22.1.3.32.1,"TrimString ( string, where )",5,abstract operation,,,,,,
sec-string.prototype.trimend,22.1.3.33,String.prototype.trimEnd ( ),4,built-in function,,,,,,
sec-string.prototype.trimstart,22.1.3.34,String.prototype.trimStart ( ),4,built-in function,,,,,,
sec-string.prototype.valueof,22.1.3.35,String.prototype.valueOf ( ),4,built-in function,,,,,,
sec-thisstringvalue,22.1.3.35.1,ThisStringValue ( value ),5,abstract operation,,,,,,
sec-string.prototype-%symbol.iterator%,22.1.3.36,String.prototype [ %Symbol.iterator% ] ( ),4,built-in function,,,,,,
sec-properties-of-string-instances,22.1.4,Properties of String Instances,3,,,,,,,
sec-properties-of-string-instances-length,22.1.4.1,length,4,,,,,,,
sec-string-iterator-objects,22.1.5,String Iterator Objects,3,,,,,,,
sec-%stringiteratorprototype%-object,22.1.5.1,The %StringIteratorPrototype% Object,4,,,,,,,
sec-%stringiteratorprototype%.next,22.1.5.1.1,%StringIteratorPrototype%.next ( ),5,built-in function,,,,,,
sec-%stringiteratorprototype%-%symbol.tostringtag%,22.1.5.1.2,%StringIteratorPrototype% [ %Symbol.toStringTag% ],5,,,,,,,
sec-regexp-regular-expression-objects,22.2,RegExp (Regular Expression) Objects,2,,,,,,,
sec-patterns,22.2.1,Patterns,3,,,,,,,
sec-patterns-static-semantics-early-errors,22.2.1.1,Static Semantics: Early Errors,4,,,,,,,
sec-countleftcapturingparenswithin,22.2.1.2,Static Semantics: CountLeftCapturingParensWithin ( node ),4,abstract operation,,,,,,
sec-countleftcapturingparensbefore,22.2.1.3,Static Semantics: CountLeftCapturingParensBefore ( node ),4,abstract operation,,,,,,
sec-mightbothparticipate,22.2.1.4,"Static Semantics: MightBothParticipate ( x, y )",4,abstract operation,,,,,,
sec-patterns-static-semantics-capturing-group-number,22.2.1.5,Static Semantics: CapturingGroupNumber,4,sdo,,,,,,
sec-patterns-static-semantics-is-character-class,22.2.1.6,Static Semantics: IsCharacterClass,4,sdo,,,,,,
sec-patterns-static-semantics-character-value,22.2.1.7,Static Semantics: CharacterValue,4,sdo,,,,,,
sec-static-semantics-maycontainstrings,22.2.1.8,Static Semantics: MayContainStrings,4,sdo,,,,,,
sec-groupspecifiersthatmatch,22.2.1.9,Static Semantics: GroupSpecifiersThatMatch ( thisGroupName ),4,abstract operation,,,,,,
sec-static-semantics-capturinggroupname,22.2.1.10,Static Semantics: CapturingGroupName,4,sdo,,,,,,
sec-regexpidentifiercodepoints,22.2.1.11,Static Semantics: RegExpIdentifierCodePoints,4,sdo,,,,,,
sec-regexpidentifiercodepoint,22.2.1.12,Static Semantics: RegExpIdentifierCodePoint,4,sdo,,,,,,
sec-pattern-semantics,22.2.2,Pattern Semantics,3,,,,,,,
sec-pattern-notation,22.2.2.1,Notation,4,,,,,,,
sec-regexp-records,22.2.2.1.1,RegExp Records,5,,,,,,,
sec-compilepattern,22.2.2.2,Runtime Semantics: CompilePattern,4,sdo,,,,,,
sec-compilesubpattern,22.2.2.3,Runtime Semantics: CompileSubpattern,4,sdo,,,,,,
sec-runtime-semantics-repeatmatcher-abstract-operation,22.2.2.3.1,"RepeatMatcher ( m, min, max, greedy, x, c, parenIndex, parenCount )",5,abstract operation,,,,,,
sec-emptymatcher,22.2.2.3.2,EmptyMatcher ( ),5,abstract operation,,,,,,
sec-matchtwoalternatives,22.2.2.3.3,"MatchTwoAlternatives ( m1, m2 )",5,abstract operation,,,,,,
sec-matchsequence,22.2.2.3.4,"MatchSequence ( m1, m2, direction )",5,abstract operation,,,,,,
sec-compileassertion,22.2.2.4,Runtime Semantics: CompileAssertion,4,sdo,,,,,,
sec-runtime-semantics-iswordchar-abstract-operation,22.2.2.4.1,"IsWordChar ( rer, Input, e )",5,abstract operation,,,,,,
sec-compilequantifier,22.2.2.5,Runtime Semantics: CompileQuantifier,4,sdo,,,,,,
sec-compilequantifierprefix,22.2.2.6,Runtime Semantics: CompileQuantifierPrefix,4,sdo,,,,,,
sec-compileatom,22.2.2.7,Runtime Semantics: CompileAtom,4,sdo,,,,,,
sec-runtime-semantics-charactersetmatcher-abstract-operation,22.2.2.7.1,"CharacterSetMatcher ( rer, A, invert, direction )",5,abstract operation,,,,,,
sec-backreference-matcher,22.2.2.7.2,"BackreferenceMatcher ( rer, ns, direction )",5,abstract operation,,,,,,
sec-runtime-semantics-canonicalize-ch,22.2.2.7.3,"Canonicalize ( rer, ch )",5,abstract operation,,,,,,
