path,title,page_type,status,browser_compat,course,day,lesson,depth,note
Web/API/PerformanceTiming/unloadEventStart,PerformanceTiming: unloadEventStart property,web-api-instance-property,deprecated,api.PerformanceTiming.unloadEventStart,,,,,
Web/API/PerformanceTimingConfidence,PerformanceTimingConfidence,web-api-interface,experimental,api.PerformanceTimingConfidence,,,,,
Web/API/PerformanceTimingConfidence/randomizedTriggerRate,PerformanceTimingConfidence: randomizedTriggerRate property,web-api-instance-property,experimental,api.PerformanceTimingConfidence.randomizedTriggerRate,,,,,
Web/API/PerformanceTimingConfidence/toJSON,PerformanceTimingConfidence: toJSON() method,web-api-instance-method,experimental,api.PerformanceTimingConfidence.toJSON,,,,,
Web/API/PerformanceTimingConfidence/value,PerformanceTimingConfidence: value property,web-api-instance-property,experimental,api.PerformanceTimingConfidence.value,,,,,
Web/API/PeriodicSyncEvent,PeriodicSyncEvent,web-api-interface,experimental,api.PeriodicSyncEvent,,,,,
Web/API/PeriodicSyncEvent/PeriodicSyncEvent,PeriodicSyncEvent: PeriodicSyncEvent() constructor,web-api-constructor,experimental,api.PeriodicSyncEvent.PeriodicSyncEvent,,,,,
Web/API/PeriodicSyncEvent/tag,PeriodicSyncEvent: tag property,web-api-instance-property,experimental,api.PeriodicSyncEvent.tag,,,,,
Web/API/PeriodicSyncManager,PeriodicSyncManager,web-api-interface,experimental,api.PeriodicSyncManager,,,,,
Web/API/PeriodicSyncManager/getTags,PeriodicSyncManager: getTags() method,web-api-instance-method,experimental,api.PeriodicSyncManager.getTags,,,,,
Web/API/PeriodicSyncManager/register,PeriodicSyncManager: register() method,web-api-instance-method,experimental,api.PeriodicSyncManager.register,,,,,
Web/API/PeriodicSyncManager/unregister,PeriodicSyncManager: unregister() method,web-api-instance-method,experimental,api.PeriodicSyncManager.unregister,,,,,
Web/API/PeriodicWave,PeriodicWave,web-api-interface,,api.PeriodicWave,,,,,
Web/API/PeriodicWave/PeriodicWave,PeriodicWave: PeriodicWave() constructor,web-api-constructor,,api.PeriodicWave.PeriodicWave,,,,,
Web/API/Permissions,Permissions,web-api-interface,,api.Permissions,,,,,
Web/API/Permissions/query,Permissions: query() method,web-api-instance-method,,api.Permissions.query,,,,,
Web/API/Permissions/revoke,Permissions: revoke() method,web-api-instance-method,deprecated,api.Permissions.revoke,,,,,
Web/API/Permissions_API,Permissions API,web-api-overview,,api.Permissions api.Navigator.permissions api.WorkerNavigator.permissions,,,,,
Web/API/Permissions_API/Using_the_Permissions_API,Using the Permissions API,guide,,,,,,,
Web/API/PermissionsPolicyViolationReport,PermissionsPolicyViolationReport,web-api-interface,experimental,api.ReportingObserver.ReportingObserver.options_parameter.types_property.permissions-policy-violation,,,,,
Web/API/PermissionStatus,PermissionStatus,web-api-interface,,api.PermissionStatus,,,,,
Web/API/PermissionStatus/change_event,PermissionStatus: change event,web-api-event,,api.PermissionStatus.change_event,,,,,
Web/API/PermissionStatus/name,PermissionStatus: name property,web-api-instance-property,,api.PermissionStatus.name,,,,,
Web/API/PermissionStatus/state,PermissionStatus: state property,web-api-instance-property,,api.PermissionStatus.state,,,,,
Web/API/Picture-in-Picture_API,Picture-in-Picture API,web-api-overview,,api.PictureInPictureWindow,,,,,
Web/API/PictureInPictureEvent,PictureInPictureEvent,web-api-interface,,api.PictureInPictureEvent,,,,,
Web/API/PictureInPictureEvent/PictureInPictureEvent,PictureInPictureEvent: PictureInPictureEvent() constructor,web-api-constructor,,api.PictureInPictureEvent.PictureInPictureEvent,,,,,
Web/API/PictureInPictureEvent/pictureInPictureWindow,PictureInPictureEvent: pictureInPictureWindow property,web-api-instance-property,,api.PictureInPictureEvent.pictureInPictureWindow,,,,,
Web/API/PictureInPictureWindow,PictureInPictureWindow,web-api-interface,,api.PictureInPictureWindow,,,,,
Web/API/PictureInPictureWindow/height,PictureInPictureWindow: height property,web-api-instance-property,,api.PictureInPictureWindow.height,,,,,
Web/API/PictureInPictureWindow/resize_event,PictureInPictureWindow: resize event,web-api-event,,api.PictureInPictureWindow.resize_event,,,,,
Web/API/PictureInPictureWindow/width,PictureInPictureWindow: width property,web-api-instance-property,,api.PictureInPictureWindow.width,,,,,
Web/API/Plugin,Plugin,web-api-interface,deprecated,api.Plugin,,,,,
Web/API/PluginArray,PluginArray,web-api-interface,deprecated,api.PluginArray,,,,,
Web/API/Pointer_events,Pointer events,web-api-overview,,api.PointerEvent,,,,,
Web/API/Pointer_events/Multi-touch_interaction,Multi-touch interaction,guide,,,,,,,
Web/API/Pointer_events/Pinch_zoom_gestures,Pinch zoom gestures,guide,,,,,,,
Web/API/Pointer_events/Using_Pointer_Events,Using Pointer Events,guide,,api.PointerEvent,,,,,
Web/API/Pointer_Lock_API,Pointer Lock API,web-api-overview,,api.Document.exitPointerLock api.Element.requestPointerLock,,,,,
Web/API/PointerEvent,PointerEvent,web-api-interface,,api.PointerEvent,,,,,
Web/API/PointerEvent/altitudeAngle,PointerEvent: altitudeAngle property,web-api-instance-property,,api.PointerEvent.altitudeAngle,,,,,
Web/API/PointerEvent/azimuthAngle,PointerEvent: azimuthAngle property,web-api-instance-property,,api.PointerEvent.azimuthAngle,,,,,
Web/API/PointerEvent/getCoalescedEvents,PointerEvent: getCoalescedEvents() method,web-api-instance-method,,api.PointerEvent.getCoalescedEvents,,,,,
Web/API/PointerEvent/getPredictedEvents,PointerEvent: getPredictedEvents() method,web-api-instance-method,,api.PointerEvent.getPredictedEvents,,,,,
Web/API/PointerEvent/height,PointerEvent: height property,web-api-instance-property,,api.PointerEvent.height,,,,,
Web/API/PointerEvent/isPrimary,PointerEvent: isPrimary property,web-api-instance-property,,api.PointerEvent.isPrimary,,,,,
Web/API/PointerEvent/persistentDeviceId,PointerEvent: persistentDeviceId property,web-api-instance-property,,api.PointerEvent.persistentDeviceId,,,,,
Web/API/PointerEvent/PointerEvent,PointerEvent: PointerEvent() constructor,web-api-constructor,,api.PointerEvent.PointerEvent,,,,,
Web/API/PointerEvent/pointerId,PointerEvent: pointerId property,web-api-instance-property,,api.PointerEvent.pointerId,,,,,
Web/API/PointerEvent/pointerType,PointerEvent: pointerType property,web-api-instance-property,,api.PointerEvent.pointerType,,,,,
Web/API/PointerEvent/pressure,PointerEvent: pressure property,web-api-instance-property,,api.PointerEvent.pressure,,,,,
Web/API/PointerEvent/tangentialPressure,PointerEvent: tangentialPressure property,web-api-instance-property,,api.PointerEvent.tangentialPressure,,,,,
Web/API/PointerEvent/tiltX,PointerEvent: tiltX property,web-api-instance-property,,api.PointerEvent.tiltX,,,,,
Web/API/PointerEvent/tiltY,PointerEvent: tiltY property,web-api-instance-property,,api.PointerEvent.tiltY,,,,,
Web/API/PointerEvent/twist,PointerEvent: twist property,web-api-instance-property,,api.PointerEvent.twist,,,,,
Web/API/PointerEvent/width,PointerEvent: width property,web-api-instance-property,,api.PointerEvent.width,,,,,
Web/API/Popover_API,Popover API,web-api-overview,,api.HTMLElement.popover api.HTMLElement.beforetoggle_event.popover_elements api.HTMLElement.toggle_event.popover_elements,,,,,
Web/API/Popover_API/Using,Using the Popover API,guide,,,,,,,
Web/API/Popover_API/Using_interest_invokers,Using interest invokers,guide,,,,,,,
Web/API/PopStateEvent,PopStateEvent,web-api-interface,,api.PopStateEvent,,,,,
Web/API/PopStateEvent/hasUAVisualTransition,PopStateEvent: hasUAVisualTransition property,web-api-instance-property,,api.PopStateEvent.hasUAVisualTransition,,,,,
Web/API/PopStateEvent/PopStateEvent,PopStateEvent: PopStateEvent() constructor,web-api-constructor,,api.PopStateEvent.PopStateEvent,,,,,
Web/API/PopStateEvent/state,PopStateEvent: state property,web-api-instance-property,,api.PopStateEvent.state,,,,,
Web/API/PositionSensorVRDevice,PositionSensorVRDevice,web-api-interface,deprecated non-standard,api.PositionSensorVRDevice,,,,,
Web/API/PositionSensorVRDevice/getImmediateState,PositionSensorVRDevice: getImmediateState() method,web-api-instance-method,deprecated non-standard,api.PositionSensorVRDevice.getImmediateState,,,,,
Web/API/PositionSensorVRDevice/getState,PositionSensorVRDevice: getState() method,web-api-instance-method,deprecated non-standard,api.PositionSensorVRDevice.getState,,,,,
Web/API/PositionSensorVRDevice/resetSensor,PositionSensorVRDevice: resetSensor() method,web-api-instance-method,deprecated non-standard,api.PositionSensorVRDevice.resetSensor,,,,,
Web/API/PreferenceManager,PreferenceManager,web-api-interface,experimental,api.PreferenceManager,,,,,
Web/API/PreferenceManager/colorScheme,PreferenceManager: colorScheme property,web-api-instance-property,experimental,api.PreferenceManager.colorScheme,,,,,
Web/API/PreferenceManager/contrast,PreferenceManager: contrast property,web-api-instance-property,experimental,api.PreferenceManager.contrast,,,,,
Web/API/PreferenceManager/reducedData,PreferenceManager: reducedData property,web-api-instance-property,experimental,api.PreferenceManager.reducedData,,,,,
Web/API/PreferenceManager/reducedMotion,PreferenceManager: reducedMotion property,web-api-instance-property,experimental,api.PreferenceManager.reducedMotion,,,,,
Web/API/PreferenceManager/reducedTransparency,PreferenceManager: reducedTransparency property,web-api-instance-property,experimental,api.PreferenceManager.reducedTransparency,,,,,
